Date,Open,High,Low,Close,Adj Close,Volume
2016-10-20,16.342731,16.699898,16.033831,16.651630,16.651630,498180
2016-10-21,16.641977,16.941225,16.352385,16.883307,16.883307,499216
2016-10-24,16.806082,16.921919,16.564753,16.699898,16.699898,588721
2016-10-25,16.699898,16.699898,16.062792,16.140017,16.140017,246966
2016-10-26,16.072445,16.226894,15.425685,16.159323,16.159323,485646
2016-10-27,16.159323,16.207586,15.502910,15.638053,15.638053,656160
2016-10-28,15.609094,15.975913,15.087826,15.126438,15.126438,623114
2016-10-31,15.165051,15.329154,14.846498,15.136091,15.136091,711376
2016-11-01,15.280888,15.280888,14.006676,14.325229,14.325229,553085
2016-11-03,14.286617,14.296270,13.379223,13.379223,13.379223,384020
2016-11-04,13.446795,14.325229,13.408183,13.659164,13.659164,802434
2016-11-07,13.842573,14.305923,13.842573,14.238351,14.238351,513823
2016-11-08,14.363842,14.595516,14.103207,14.286617,14.286617,309122
2016-11-09,13.852226,14.190085,13.427489,13.997023,13.997023,227180
2016-11-10,14.257657,14.325229,12.790383,12.896567,12.896567,761929
2016-11-11,12.549055,12.645586,10.879065,10.908025,10.908025,1443160
2016-11-14,11.023862,11.274843,10.618431,10.811494,10.811494,2112166
2016-11-16,10.908025,11.052822,10.241959,10.705309,10.705309,1035312
2016-11-17,10.850106,11.081781,10.280572,10.753575,10.753575,537339
2016-11-18,10.908025,10.908025,10.435022,10.714962,10.714962,515791
2016-11-21,10.830800,10.898372,10.521900,10.618431,10.618431,1001230
2016-11-22,10.743922,10.763228,10.145428,10.386756,10.386756,707957
2016-11-23,10.328838,10.386756,9.875141,10.164735,10.164735,1088767
2016-11-24,10.261266,10.415716,9.990978,10.280572,10.280572,557021
2016-11-25,10.174388,10.193694,9.749650,9.904100,9.904100,1134866
2016-11-28,9.904100,9.942713,9.508322,9.566241,9.566241,1149680
2016-11-29,9.653119,10.608778,9.604854,10.328838,10.328838,1938233
2016-11-30,10.473634,10.936984,10.357797,10.936984,10.936984,1254620
2016-12-01,11.052822,11.245884,10.203347,10.473634,10.473634,1853908
2016-12-02,10.473634,10.541206,9.759303,9.971672,9.971672,2665459
2016-12-05,10.155081,10.164735,9.334566,9.460057,9.460057,837656
2016-12-06,9.460057,9.846182,9.373179,9.701385,9.701385,843457
2016-12-07,9.759303,10.608778,9.759303,10.454328,10.454328,1609531
2016-12-08,10.521900,10.705309,9.817222,10.097163,10.097163,704228
2016-12-09,10.164735,10.348144,9.942713,10.048897,10.048897,570385
2016-12-12,9.933060,9.933060,9.508322,9.653119,9.653119,909239
2016-12-13,9.682079,10.174388,9.585547,9.990978,9.990978,1131965
2016-12-14,10.068203,10.280572,9.884794,10.019938,10.019938,3394446
2016-12-15,10.039244,10.068203,9.701385,10.000631,10.000631,505743
2016-12-16,9.923407,11.110740,9.923407,10.898372,10.898372,1494853
2016-12-19,10.898372,11.062475,9.990978,10.232306,10.232306,967666
2016-12-20,10.280572,10.367450,9.865488,10.048897,10.048897,505018
2016-12-21,10.039244,10.039244,10.039244,10.039244,10.039244,326215
2016-12-22,10.039244,10.039244,9.585547,9.653119,9.653119,558783
2016-12-23,9.662772,9.952366,9.662772,9.720691,9.720691,265820
2016-12-26,9.778610,9.962019,9.768957,9.962019,9.962019,157565
2016-12-27,10.039244,10.106816,9.730344,9.797916,9.797916,221379
2016-12-28,9.807569,9.865488,9.653119,9.788263,9.788263,613584
2016-12-29,9.797916,9.942713,9.682079,9.846182,9.846182,554432
2017-01-02,9.846182,9.962019,9.711038,9.846182,9.846182,203146
2017-01-03,9.855835,10.232306,9.826875,10.097163,10.097163,802745
2017-01-04,10.106816,10.377103,10.068203,10.328838,10.328838,642797
2017-01-05,10.377103,10.840453,10.309531,10.637737,10.637737,1745031
2017-01-06,10.570166,10.570166,10.068203,10.309531,10.309531,644869
2017-01-09,10.357797,10.483287,10.193694,10.396409,10.396409,435714
2017-01-10,10.560512,10.589472,10.116469,10.280572,10.280572,474354
2017-01-11,10.290225,10.473634,10.232306,10.425369,10.425369,689621
2017-01-12,10.734269,12.037440,10.734269,11.448599,11.448599,3226728
2017-01-13,11.525824,11.873337,11.110740,11.583743,11.583743,771149
2017-01-16,11.718887,11.718887,11.342415,11.496865,11.496865,269135
2017-01-17,11.583743,11.593396,11.004556,11.361721,11.361721,538167
2017-01-18,11.525824,11.767152,11.207271,11.361721,11.361721,822117
2017-01-19,11.506518,11.603049,11.120393,11.400334,11.400334,551427
2017-01-20,11.429293,11.516171,11.342415,11.438946,11.438946,412819
2017-01-23,11.438946,11.680274,11.390681,11.535478,11.535478,421314
2017-01-24,11.583743,11.989174,11.583743,11.844377,11.844377,1121606
2017-01-26,12.066399,12.394605,11.969868,12.249808,12.249808,1066805
2017-01-27,12.249808,12.249808,11.805765,11.998827,11.998827,1086384
2017-01-30,11.998827,11.998827,11.236231,11.670621,11.670621,919806
2017-01-31,11.680274,11.738193,11.381028,11.583743,11.583743,552671
2017-02-01,11.593396,12.066399,11.593396,11.854030,11.854030,846669
2017-02-02,11.921602,12.047093,11.728540,11.767152,11.767152,449388
2017-02-03,11.825071,12.162930,11.632009,11.825071,11.825071,1118912
2017-02-06,11.882990,12.105012,11.786459,12.037440,12.037440,590897
2017-02-07,12.037440,12.133971,11.892643,12.066399,12.066399,1050541
2017-02-08,12.085705,13.224773,12.056746,13.224773,13.224773,1050748
2017-02-09,13.128242,13.166855,12.278768,12.462177,12.462177,1057481
2017-02-10,12.597321,13.022058,12.355993,12.703505,12.703505,602085
2017-02-13,12.925527,12.973792,12.384952,12.597321,12.597321,522732
2017-02-14,12.674546,12.751771,12.413911,12.549055,12.549055,346105
2017-02-15,12.471830,12.925527,12.471830,12.645586,12.645586,622907
2017-02-16,12.693852,12.848302,12.452524,12.462177,12.462177,515377
2017-02-17,12.462177,12.491136,12.133971,12.355993,12.355993,651706
2017-02-20,12.355993,12.404258,12.085705,12.355993,12.355993,785859
2017-02-21,12.549055,13.060670,12.549055,12.693852,12.693852,827608
2017-02-22,12.742117,12.780730,12.162930,12.355993,12.355993,886656
2017-02-23,12.471830,12.626280,11.612702,12.018133,12.018133,646008
2017-02-24,11.786459,12.105012,11.390681,11.873337,11.873337,485542
2017-03-01,12.066399,12.423565,11.882990,12.288421,12.288421,360298
2017-03-02,12.133971,12.539402,11.969868,12.394605,12.394605,457261
2017-03-03,12.394605,12.616627,12.133971,12.404258,12.404258,433538
2017-03-06,12.404258,12.452524,12.076052,12.355993,12.355993,826261
2017-03-07,12.355993,12.867608,12.201543,12.578014,12.578014,653260
2017-03-08,12.742117,12.751771,12.259461,12.355993,12.355993,1034898
2017-03-09,12.433218,12.433218,11.438946,11.728540,11.728540,1726695
2017-03-10,11.747846,11.796112,11.033515,11.043168,11.043168,1019048
2017-03-13,11.043168,11.660968,10.859759,11.622356,11.622356,499009
2017-03-14,11.574090,11.776806,11.409987,11.709234,11.709234,509576
2017-03-15,11.641662,11.641662,11.323109,11.487212,11.487212,351803
2017-03-16,11.400334,11.776806,11.381028,11.680274,11.680274,320828
2017-03-17,11.603049,11.680274,11.342415,11.477559,11.477559,409919
2017-03-20,11.390681,11.574090,11.245884,11.574090,11.574090,469278
2017-03-21,11.477559,11.680274,11.400334,11.516171,11.516171,573804
2017-03-22,11.409987,11.641662,11.168659,11.603049,11.603049,431052
2017-03-23,11.583743,11.931255,11.564437,11.854030,11.854030,717281
2017-03-24,11.902296,11.969868,11.516171,11.747846,11.747846,421728
2017-03-27,11.860965,11.860965,11.505136,11.653398,11.653398,346312
2017-03-28,11.633630,11.702819,11.337106,11.623746,11.623746,690500
2017-03-29,11.653398,11.989459,11.603978,11.762124,11.762124,1080923
2017-03-30,11.831313,12.147605,11.712703,11.811545,11.811545,1661854
2017-03-31,11.860965,12.256331,11.821429,12.206910,12.206910,1449190
2017-04-03,12.236563,12.503434,12.206910,12.355172,12.355172,590440
2017-04-04,12.216794,12.404593,12.187142,12.404593,12.404593,1259695
2017-04-05,12.434245,12.454014,12.187142,12.285983,12.285983,573949
2017-04-06,12.305751,12.394709,11.969691,12.088300,12.088300,369885
2017-04-07,11.949923,12.187142,11.949923,12.048764,12.048764,732183
2017-04-10,12.157489,12.157489,11.702819,11.920270,11.920270,795314
2017-04-11,11.920270,11.959807,11.584209,11.663282,11.663282,364826
2017-04-12,11.594094,11.781892,11.534789,11.742356,11.742356,1151845
2017-04-13,11.653398,12.197026,11.584209,11.870849,11.870849,2119658
2017-04-17,11.949923,12.266215,11.772008,12.147605,12.147605,936652
2017-04-18,12.147605,12.849379,12.098185,12.799958,12.799958,2118849
2017-04-19,12.849379,13.383123,12.671465,13.165671,13.165671,1296319
2017-04-20,13.165671,13.422659,12.987757,13.333702,13.333702,2125324
2017-04-24,13.343586,13.630226,13.215092,13.610458,13.610458,1431687
2017-04-25,13.551153,13.906982,13.264513,13.758720,13.758720,992802
2017-04-26,13.610458,13.778488,13.472080,13.640110,13.640110,534492
2017-04-27,13.620342,13.659878,12.918568,13.145903,13.145903,664094
2017-04-28,13.224976,13.462196,13.056946,13.224976,13.224976,959011
2017-05-02,13.363354,14.075012,13.096483,14.025592,14.025592,2459395
2017-05-03,13.788372,14.529683,13.788372,14.243043,14.243043,2088598
2017-05-04,14.381420,14.450609,13.818025,13.837793,13.837793,1087095
2017-05-05,13.897098,14.470378,13.897098,14.243043,14.243043,2151325
2017-05-08,14.282579,14.302347,13.847677,14.065128,14.065128,1514851
2017-05-09,14.332000,14.450609,14.065128,14.312232,14.312232,709824
2017-05-10,14.727365,15.122731,14.727365,15.023889,15.023889,2020004
2017-05-11,15.122731,15.379718,14.766902,14.826207,14.826207,1672983
2017-05-12,14.015707,14.035476,13.066830,13.195324,13.195324,6183139
2017-05-15,13.274397,13.343586,12.740654,12.760422,12.760422,2938344
2017-05-16,12.839495,13.264513,12.839495,13.244745,13.244745,1563616
2017-05-17,13.224976,13.224976,12.928452,12.987757,12.987757,1954242
2017-05-18,10.872551,11.801660,10.783594,11.534789,11.534789,6916536
2017-05-19,11.613862,12.256331,11.613862,12.147605,12.147605,4036973
2017-05-22,12.137721,12.839495,11.752240,12.404593,12.404593,2409011
2017-05-23,12.444129,12.839495,12.108069,12.839495,12.839495,759095
2017-05-24,12.849379,13.007525,12.513318,12.750538,12.750538,477330
2017-05-25,12.641812,13.175556,12.473782,12.938336,12.938336,693231
2017-05-26,12.898800,13.205208,12.720885,13.145903,13.145903,560696
2017-05-29,13.145903,13.145903,13.145903,13.145903,13.145903,0
2017-05-30,12.849379,12.898800,12.523203,12.799958,12.799958,666218
2017-05-31,12.829611,12.958105,12.483666,12.483666,12.483666,2660019
2017-06-01,12.552855,12.651696,12.108069,12.454014,12.454014,1194438
2017-06-02,12.345288,12.631928,12.345288,12.414477,12.414477,649120
2017-06-05,12.256331,12.612160,12.256331,12.552855,12.552855,618060
2017-06-06,12.602276,12.681349,12.305751,12.562739,12.562739,349651
2017-06-07,12.562739,12.809843,12.404593,12.691233,12.691233,1066253
2017-06-08,12.651696,12.701117,12.404593,12.701117,12.701117,538944
2017-06-09,12.819727,12.819727,12.503434,12.602276,12.602276,498475
2017-06-12,12.691233,12.948220,12.523203,12.928452,12.928452,623726
2017-06-13,12.928452,13.165671,12.651696,13.165671,13.165671,2066644
2017-06-14,13.145903,13.333702,12.730769,12.849379,12.849379,1110162
2017-06-15,12.849379,12.849379,12.849379,12.849379,12.849379,0
2017-06-16,12.691233,12.790074,12.365056,12.542971,12.542971,1770412
2017-06-19,12.503434,12.631928,12.374940,12.414477,12.414477,398213
2017-06-20,12.374940,12.374940,11.791776,12.038880,12.038880,1483993
2017-06-21,11.989459,12.038880,11.277801,11.643514,11.643514,1376447
2017-06-22,11.722587,11.762124,11.238265,11.366758,11.366758,1005348
2017-06-23,11.346990,11.613862,11.178960,11.465600,11.465600,816763
2017-06-26,11.564441,11.712703,11.426063,11.712703,11.712703,569295
2017-06-27,11.663282,11.673167,11.435947,11.544673,11.544673,454060
2017-06-28,11.534789,11.544673,11.129539,11.198728,11.198728,736735
2017-06-29,11.297569,11.317338,11.020814,11.248149,11.248149,573039
2017-06-30,11.228380,11.564441,11.208612,11.564441,11.564441,394571
2017-07-03,11.613862,11.643514,11.406295,11.594094,11.594094,210033
2017-07-04,11.455716,11.702819,11.445831,11.584209,11.584209,244128
2017-07-05,11.603978,11.683051,11.277801,11.416179,11.416179,955773
2017-07-06,11.337106,11.386527,11.228380,11.366758,11.366758,348639
2017-07-07,11.465600,11.475484,11.159191,11.159191,11.159191,1145066
2017-07-10,11.248149,11.495252,10.981277,11.495252,11.495252,765873
2017-07-11,11.426063,11.722587,11.346990,11.594094,11.594094,598737
2017-07-12,11.712703,12.177258,11.633630,12.108069,12.108069,852072
2017-07-13,12.117953,12.266215,12.028996,12.187142,12.187142,567980
2017-07-14,12.266215,12.641812,12.147605,12.602276,12.602276,959517
2017-07-17,12.533087,12.631928,12.315636,12.365056,12.365056,499790
2017-07-18,12.365056,12.414477,12.108069,12.355172,12.355172,485120
2017-07-19,12.315636,12.365056,12.009227,12.147605,12.147605,431094
2017-07-20,12.206910,12.513318,12.206910,12.404593,12.404593,913584
2017-07-21,12.454014,12.701117,12.384825,12.414477,12.414477,563832
2017-07-24,12.473782,12.799958,12.473782,12.780190,12.780190,428767
2017-07-25,12.849379,12.908684,12.730769,12.760422,12.760422,874836
2017-07-26,12.948220,13.195324,12.661580,12.958105,12.958105,1657301
2017-07-27,13.205208,13.205208,12.829611,13.145903,13.145903,674818
2017-07-28,13.096483,13.343586,12.997641,13.343586,13.343586,624030
2017-07-31,13.313934,13.343586,13.076714,13.145903,13.145903,377271
2017-08-01,13.264513,13.264513,13.056946,13.215092,13.215092,362601
2017-08-02,13.264513,13.620342,13.195324,13.541269,13.541269,690196
2017-08-03,13.600574,13.600574,13.244745,13.442427,13.442427,478139
2017-08-04,13.383123,13.501732,13.294165,13.442427,13.442427,1099539
2017-08-07,13.462196,13.531385,13.195324,13.244745,13.244745,436355
2017-08-08,13.264513,13.452311,13.224976,13.224976,13.224976,1681987
2017-08-09,13.155787,13.155787,12.740654,12.948220,12.948220,624535
2017-08-10,12.918568,12.948220,12.434245,12.651696,12.651696,1286202
2017-08-11,12.533087,13.906982,12.345288,13.906982,13.906982,2393835
2017-08-14,13.926750,15.567517,13.906982,14.727365,14.727365,3471319
2017-08-15,14.875627,15.211688,14.677945,14.984353,14.984353,1778101
2017-08-16,14.648292,15.270993,14.460494,15.073310,15.073310,2687943
2017-08-17,15.053542,16.605352,14.974469,16.407669,16.407669,3795576
2017-08-18,16.308826,18.532759,16.150681,18.265886,18.265886,6410472
2017-08-21,19.076385,19.461866,17.692608,17.860638,17.860638,4937304
2017-08-22,18.087973,18.522875,17.949594,18.186813,18.186813,3091215
2017-08-23,18.186813,18.849051,17.653070,18.681021,18.681021,6946786
2017-08-24,18.651367,19.076385,18.335075,18.849051,18.849051,1999567
2017-08-25,18.928123,19.066502,18.414148,18.414148,18.414148,1187053
2017-08-28,18.562410,18.809513,18.463570,18.532759,18.532759,1288326
2017-08-29,18.285654,18.681021,17.860638,18.512991,18.512991,1630187
2017-08-30,18.592064,18.681021,18.226351,18.384497,18.384497,1377257
2017-08-31,18.601948,18.611832,18.048435,18.275770,18.275770,1274061
2017-09-01,18.236235,18.631599,18.008900,18.226351,18.226351,1111983
2017-09-04,18.305424,18.681021,18.008900,18.631599,18.631599,1540447
2017-09-05,19.026964,19.214764,18.493221,18.671137,18.671137,1067872
2017-09-06,18.977545,19.026964,18.137394,18.839167,18.839167,1507162
2017-09-07,18.839167,18.839167,18.839167,18.839167,18.839167,0
2017-09-08,19.026964,19.372910,18.532759,18.779861,18.779861,1026695
2017-09-11,19.036850,19.254301,18.542643,18.631599,18.631599,1638483
2017-09-12,18.730440,18.740326,18.176929,18.364729,18.364729,819292
2017-09-13,18.295540,18.394381,17.870522,18.256002,18.256002,1771120
2017-09-14,18.424032,19.669434,18.295540,19.669434,19.669434,4342513
2017-09-15,20.252600,21.369507,20.252600,21.072983,21.072983,3789202
2017-09-18,21.497999,21.735218,20.361324,20.707270,20.707270,1950094
2017-09-19,20.736921,21.102634,20.025263,20.489819,20.489819,1656694
2017-09-20,20.707270,20.756689,19.896770,20.193295,20.193295,893249
2017-09-21,20.331673,20.341557,19.718855,20.262484,20.262484,710330
2017-09-22,20.282251,20.657848,19.857233,20.489819,20.489819,977829
2017-09-25,20.677616,20.756689,19.313604,19.738623,19.738623,1063016
2017-09-26,19.738623,19.965960,19.145575,19.274069,19.274069,1044299
2017-09-27,19.234531,19.896770,18.621716,19.837465,19.837465,1310382
2017-09-28,19.867117,20.302019,19.313604,19.886885,19.886885,962552
2017-09-29,20.064800,20.904951,19.679319,20.895067,20.895067,1624522
2017-10-02,21.745104,22.773054,21.497999,22.535833,22.535833,2927619
2017-10-03,22.931200,24.502777,22.614908,24.413820,24.413820,3088281
2017-10-04,24.413820,25.580149,24.413820,25.372581,25.372581,2622383
2017-10-05,25.550497,26.232502,23.326565,24.018456,24.018456,4112042
2017-10-06,24.107412,24.710344,23.366102,24.166718,24.166718,1501496
2017-10-09,24.463242,25.323160,23.524248,23.712048,23.712048,1180578
2017-10-10,24.305096,24.759766,23.939383,24.680693,24.680693,1263640
2017-10-11,24.789417,24.848722,23.623091,23.623091,23.623091,2029008
2017-10-12,23.623091,23.623091,23.623091,23.623091,23.623091,0
2017-10-13,20.351440,21.349737,20.163641,21.003794,21.003794,8036816
2017-10-16,21.399158,21.399158,19.639782,20.143873,20.143873,4797181
2017-10-17,20.559008,20.944489,18.878702,19.017080,19.017080,4989610
2017-10-18,19.570593,20.707270,19.293837,20.677616,20.677616,8956977
2017-10-19,20.825878,21.161940,20.045033,21.161940,21.161940,3465046
2017-10-20,21.745104,22.595139,21.488115,22.249193,22.249193,3459684
2017-10-23,22.338152,23.010273,21.458464,21.675915,21.675915,1719118
2017-10-24,21.972439,22.387571,21.280548,22.219542,22.219542,1780934
2017-10-25,22.436993,22.970737,22.041628,22.970737,22.970737,1658212
2017-10-26,23.030041,23.474829,21.705566,22.268963,22.268963,2427525
2017-10-27,22.268963,22.802706,21.082867,21.616610,21.616610,2111463
2017-10-30,21.596842,21.596842,20.203178,20.766575,20.766575,3651507
2017-10-31,20.657848,21.152056,20.460165,20.984024,20.984024,3514014
2017-11-01,21.843945,22.417225,21.369507,21.992207,21.992207,3585441
2017-11-02,21.992207,21.992207,21.992207,21.992207,21.992207,0
2017-11-03,21.497999,21.497999,19.946190,20.519470,20.519470,3729308
2017-11-06,20.598543,21.142172,19.392679,19.629898,19.629898,2380784
2017-11-07,19.620014,19.629898,17.593765,17.751911,17.751911,4490932
2017-11-08,17.840870,18.769978,17.821100,18.601948,18.601948,3547299
2017-11-09,18.769978,18.769978,17.811216,18.117624,18.117624,1782755
2017-11-10,18.236235,18.532759,17.386198,17.534460,17.534460,1287112
2017-11-13,17.534460,17.919943,16.951296,17.860638,17.860638,1504632
2017-11-14,17.870522,18.592064,17.564114,18.493221,18.493221,2110452
2017-11-15,18.493221,18.493221,18.493221,18.493221,18.493221,0
2017-11-16,18.631599,19.580477,18.601948,19.076385,19.076385,2025669
2017-11-17,19.017080,19.610130,18.839167,18.908356,18.908356,1088815
2017-11-20,18.908356,18.908356,18.908356,18.908356,18.908356,0
2017-11-21,19.175226,19.402563,18.236235,18.374613,18.374613,2387461
2017-11-22,18.414148,18.601948,17.534460,17.771681,17.771681,1943416
2017-11-23,17.791449,17.791449,17.208284,17.396084,17.396084,1099539
2017-11-24,17.573997,17.999016,17.119328,17.218168,17.218168,2062192
2017-11-27,17.277473,17.465273,16.743729,17.465273,17.465273,1170258
2017-11-28,17.593765,18.493221,17.465273,18.078089,18.078089,2454842
2017-11-29,18.186813,18.265886,17.307125,17.396084,17.396084,956987
2017-11-30,17.297241,17.297241,16.427437,16.990833,16.990833,2842635
2017-12-01,16.714077,17.247822,16.348364,16.694309,16.694309,809579
2017-12-04,16.832687,16.842571,16.111145,16.111145,16.111145,1846291
2017-12-05,16.308826,16.447205,15.567517,15.775084,15.775084,3210800
2017-12-06,15.616938,16.555931,15.547749,16.536163,16.536163,1678042
2017-12-07,16.407669,16.921644,15.913462,16.111145,16.111145,3090304
2017-12-08,16.506510,16.990833,16.328596,16.803034,16.803034,1868954
2017-12-11,17.158863,17.425735,16.387901,16.783266,16.783266,1436544
2017-12-12,16.506510,16.931528,16.219870,16.605352,16.605352,882828
2017-12-13,16.822803,17.208284,16.427437,16.803034,16.803034,2737112
2017-12-14,16.585583,16.803034,16.457088,16.704193,16.704193,895373
2017-12-15,16.506510,17.356546,16.476858,16.921644,16.921644,2274047
2017-12-18,17.317011,18.364729,16.852455,18.236235,18.236235,1728729
2017-12-19,18.206581,18.483337,17.603649,17.890289,17.890289,1739655
2017-12-20,18.078089,18.127508,17.643187,17.791449,17.791449,938372
2017-12-21,17.959478,18.364729,17.860638,18.246119,18.246119,1015364
2017-12-22,18.384497,18.839167,18.196697,18.661251,18.661251,1312001
2017-12-25,18.661251,18.661251,18.661251,18.661251,18.661251,0
2017-12-26,18.779861,19.471752,18.542643,19.214764,19.214764,1950498
2017-12-27,19.323490,20.232830,19.323490,20.232830,20.232830,1717701
2017-12-28,20.222946,20.855532,19.432215,20.262484,20.262484,3340706
2017-12-29,20.262484,20.262484,20.262484,20.262484,20.262484,0
2018-01-02,20.232830,20.450281,19.728739,19.768276,19.768276,1406900
2018-01-03,19.728739,20.084568,19.155458,19.610130,19.610130,1290451
2018-01-04,19.659550,20.311903,19.521172,20.143873,20.143873,1510602
2018-01-05,20.203178,20.460165,19.679319,19.768276,19.768276,710937
2018-01-08,19.778160,19.965960,19.274069,19.610130,19.610130,824452
2018-01-09,19.807812,19.867117,19.333374,19.620014,19.620014,759499
2018-01-10,19.531055,19.531055,18.779861,18.967661,18.967661,1219226
2018-01-11,19.056618,19.372910,18.651367,18.651367,18.651367,1209412
2018-01-12,18.503105,18.582178,18.137394,18.344959,18.344959,998164
2018-01-15,18.512991,19.066502,18.512991,18.789745,18.789745,435040
2018-01-16,18.878702,19.274069,18.611832,18.740326,18.740326,904681
2018-01-17,18.789745,18.928123,18.344959,18.779861,18.779861,652054
2018-01-18,18.779861,19.086269,18.433916,18.512991,18.512991,1636055
2018-01-19,18.700788,18.928123,18.512991,18.720556,18.720556,942924
2018-01-22,18.582178,19.491520,18.582178,19.323490,19.323490,2023747
2018-01-23,19.570593,19.649666,18.690905,19.026964,19.026964,1882612
2018-01-24,19.274069,20.153757,19.086269,20.143873,20.143873,2189568
2018-01-25,20.143873,20.143873,20.143873,20.143873,20.143873,0
2018-01-26,20.341557,20.746805,20.262484,20.519470,20.519470,2832416
2018-01-29,20.509586,20.559008,19.807812,20.064800,20.064800,1299556
2018-01-30,19.985727,20.302019,19.699087,19.965960,19.965960,919048
2018-01-31,20.015379,21.507883,20.015379,21.003794,21.003794,4501555
2018-02-01,21.161940,22.130585,21.112518,22.130585,22.130585,2130686
2018-02-02,21.843945,22.180004,21.231129,21.596842,21.596842,1897585
2018-02-05,21.448580,21.596842,20.855532,20.993910,20.993910,889708
2018-02-06,20.460165,21.448580,20.242714,21.201475,21.201475,2154967
2018-02-07,21.201475,22.308498,21.201475,21.675915,21.675915,2652229
2018-02-08,21.843945,22.219542,21.616610,21.695683,21.695683,1417624
2018-02-09,21.448580,21.932901,19.847349,20.173525,20.173525,4340186
2018-02-14,null,null,null,null,null,null
2018-02-15,20.707270,21.537537,20.707270,21.418926,21.418926,1977208
2018-02-16,21.349737,21.992207,21.142172,21.992207,21.992207,2575844
2018-02-19,22.041628,22.970737,22.041628,22.931200,22.931200,892439
2018-02-20,22.605022,23.702164,22.357920,23.573669,23.573669,2577968
2018-02-21,23.741699,23.850426,22.921316,23.474829,23.474829,1830710
2018-02-22,23.316681,24.018456,23.138767,23.603321,23.603321,1110061
2018-02-23,23.721931,24.018456,23.257378,23.810888,23.810888,811906
2018-02-26,23.830656,24.176601,23.138767,23.514364,23.514364,1241888
2018-02-27,23.207956,23.870193,22.703865,23.830656,23.830656,1209918
2018-02-28,23.830656,23.949266,23.217840,23.514364,23.514364,955267
2018-03-01,23.524248,23.761469,22.792822,23.247492,23.247492,997456
2018-03-02,23.247492,23.623091,22.545719,23.623091,23.623091,1436847
2018-03-05,23.613205,23.939383,23.148651,23.840542,23.840542,1493402
2018-03-06,24.107412,24.690577,23.099230,24.384169,24.384169,2107720
2018-03-07,24.512663,24.710344,23.771353,24.690577,24.690577,2265549
2018-03-08,23.227724,23.455059,21.468348,22.338152,22.338152,6864634
2018-03-09,22.338152,23.178303,22.249193,23.178303,23.178303,2108023
2018-03-12,23.227724,23.820772,22.901548,23.771353,23.771353,1363700
2018-03-13,23.712048,24.087645,23.375986,23.563786,23.563786,1783564
2018-03-14,23.712048,24.156834,23.326565,23.721931,23.721931,3144229
2018-03-15,23.909731,25.204552,23.474829,25.105709,25.105709,3963926
2018-03-16,24.957447,26.272039,24.631271,25.896441,25.896441,4096664
2018-03-19,26.133661,26.548796,25.461538,26.548796,26.548796,1667419
2018-03-20,26.380764,27.774427,26.252270,27.408714,27.408714,2543165
2018-03-21,27.626165,27.725006,26.647636,27.675587,27.675587,3059346
2018-03-22,27.883154,28.090719,27.230801,27.438368,27.438368,2813396
2018-03-23,27.369179,27.665703,26.489491,26.677288,26.677288,1690890
2018-03-26,26.884855,26.884855,25.599916,25.767948,25.767948,2624609
2018-03-27,25.767948,25.906326,24.275442,24.324863,24.324863,3197345
2018-03-28,24.117296,24.601620,23.889961,24.314980,24.314980,1195956
2018-03-29,24.473125,25.362698,24.057993,25.342930,25.342930,2380076
2018-04-02,25.935978,26.242386,24.235907,24.641155,24.641155,1878261
2018-04-03,25.006868,25.945862,24.828955,25.204552,25.204552,1572721
2018-04-04,24.562082,24.967333,23.988804,24.463242,24.463242,1987629
2018-04-05,25.313276,25.501076,24.720228,25.056290,25.056290,1432901
2018-04-06,24.908028,25.293509,24.265558,24.305096,24.305096,1266777
2018-04-09,24.522547,25.165014,24.314980,24.581850,24.581850,1054619
2018-04-10,24.660925,25.224319,23.455059,24.305096,24.305096,1895663
2018-04-11,23.919615,24.562082,23.850426,24.226023,24.226023,1784374
2018-04-12,24.018456,25.975515,24.018456,25.847021,25.847021,1519100
2018-04-13,25.777832,25.995283,25.174898,25.787716,25.787716,898712
2018-04-16,26.084240,26.973812,25.639454,26.291807,26.291807,1726503
2018-04-17,26.291807,27.369179,26.291807,27.181379,27.181379,1870572
2018-04-18,27.329641,28.466316,27.329641,27.823849,27.823849,2464554
2018-04-19,27.774427,29.504152,27.685471,29.395426,29.395426,3102344
2018-04-20,29.276817,31.392021,28.664000,31.036194,31.036194,3527874
2018-04-23,31.135035,31.619356,29.998360,31.619356,31.619356,2466072
2018-04-24,31.629242,31.876345,30.107084,30.443146,30.443146,1501091
2018-04-25,30.294884,30.749554,29.286701,30.186157,30.186157,990374
2018-04-26,29.988476,30.423376,29.602993,29.909401,29.909401,1846999
2018-04-27,29.691950,30.186157,29.158207,29.533804,29.533804,1508275
2018-04-30,29.652414,29.929171,28.189562,28.565159,28.565159,2055515
2018-05-02,28.466316,28.743073,26.983698,27.448252,27.448252,2588086
2018-05-03,27.458136,27.873268,26.786015,27.299990,27.299990,1484904
2018-05-04,27.329641,28.772726,27.052885,28.505854,28.505854,6323161
2018-05-07,28.871567,29.355890,28.120373,28.525621,28.525621,2941480
2018-05-08,28.140141,28.851799,26.904623,27.922689,27.922689,2745105
2018-05-09,28.268635,28.268635,26.311575,26.904623,26.904623,3678317
2018-05-10,27.379063,28.070951,25.817368,27.823849,27.823849,5320848
2018-05-11,28.762840,31.036194,27.823849,30.067549,30.067549,6014586
